,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2742,2535,,,,,,,,,,,,
2743,3788,,,,,,,,,,,,
2744,3437,,,,,,,,,,,,
2745,871,6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.9952200000000001,3.53,0.57,10.6,5.0
2746,2682,,,,,,,,,,,,
2747,2514,,,,,,,,,,,,
2748,2581,,,,,,,,,,,,
2749,1386,7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5.0
2750,2757,,,,,,,,,,,,
2751,159,6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,6.0
2752,1764,,,,,,,,,,,,
2753,961,7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5.0
2754,217,8.1,0.725,0.22,2.2,0.07200000000000001,11.0,41.0,0.9967,3.36,0.55,9.1,5.0
2755,1253,7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5.0
2756,4824,,,,,,,,,,,,
2757,323,10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.9990000000000001,3.28,0.7,9.5,6.0
2758,2358,,,,,,,,,,,,
2759,2504,,,,,,,,,,,,
2760,1604,,,,,,,,,,,,
2761,1271,7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6.0
2762,477,10.4,0.24,0.49,1.8,0.075,6.0,20.0,0.9977,3.18,1.06,11.0,6.0
2763,3186,,,,,,,,,,,,
2764,2600,,,,,,,,,,,,
2765,1381,6.8,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,0.99534,3.38,0.45,9.6,5.0
2766,1564,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5.0
2767,4612,,,,,,,,,,,,
2768,4852,,,,,,,,,,,,
2769,705,8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.9990000000000001,3.37,0.49,9.9,5.0
2770,2906,,,,,,,,,,,,
2771,4025,,,,,,,,,,,,
2772,517,10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,3.0
2773,2144,,,,,,,,,,,,
2774,2991,,,,,,,,,,,,
2775,1629,,,,,,,,,,,,
2776,201,8.8,0.37,0.48,2.1,0.09699999999999999,39.0,145.0,0.9975,3.04,1.03,9.3,5.0
2777,2013,,,,,,,,,,,,
2778,1311,6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6.0
2779,2515,,,,,,,,,,,,
2780,4271,,,,,,,,,,,,
2781,2625,,,,,,,,,,,,
2782,4695,,,,,,,,,,,,
2783,3210,,,,,,,,,,,,
2784,1007,9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7.0
2785,4407,,,,,,,,,,,,
2786,4498,,,,,,,,,,,,
2787,4579,,,,,,,,,,,,
2788,994,10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5.0
2789,1190,9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.9965200000000001,3.28,0.57,12.5,6.0
2790,3015,,,,,,,,,,,,
2791,2085,,,,,,,,,,,,
2792,573,10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,4.0
2793,480,10.6,0.28,0.39,15.5,0.069,6.0,23.0,1.0026,3.12,0.66,9.2,5.0
2794,4145,,,,,,,,,,,,
2795,1319,9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.9965200000000001,2.9,1.33,9.1,6.0
2796,1385,8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.9966799999999999,3.19,0.42,9.2,5.0
2797,3453,,,,,,,,,,,,
2798,3908,,,,,,,,,,,,
2799,2653,,,,,,,,,,,,
2800,4463,,,,,,,,,,,,
2801,4233,,,,,,,,,,,,
2802,403,11.4,0.6,0.49,2.7,0.085,10.0,41.0,0.9994,3.15,0.63,10.5,6.0
2803,3750,,,,,,,,,,,,
2804,2765,,,,,,,,,,,,
2805,2093,,,,,,,,,,,,
2806,2479,,,,,,,,,,,,
2807,1061,9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.9946200000000001,3.21,0.69,12.5,8.0
2808,3047,,,,,,,,,,,,
2809,4618,,,,,,,,,,,,
2810,2259,,,,,,,,,,,,
2811,3534,,,,,,,,,,,,
2812,2359,,,,,,,,,,,,
2813,2149,,,,,,,,,,,,
2814,4551,,,,,,,,,,,,
2815,3823,,,,,,,,,,,,
2816,2403,,,,,,,,,,,,
2817,2948,,,,,,,,,,,,
2818,4723,,,,,,,,,,,,
2819,1709,,,,,,,,,,,,
2820,1199,7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.9968600000000001,3.21,0.58,9.5,6.0
2821,298,7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5.0
2822,3156,,,,,,,,,,,,
2823,1837,,,,,,,,,,,,
2824,4819,,,,,,,,,,,,
2825,4593,,,,,,,,,,,,
2826,699,11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6.0
2827,913,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,7.0
2828,4544,,,,,,,,,,,,
2829,3384,,,,,,,,,,,,
2830,1881,,,,,,,,,,,,
2831,3327,,,,,,,,,,,,
2832,3632,,,,,,,,,,,,
2833,632,7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6.0
2834,138,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,5.0
2835,3344,,,,,,,,,,,,
2836,1239,6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.9948799999999999,3.45,0.56,11.8,4.0
2837,4534,,,,,,,,,,,,
2838,4496,,,,,,,,,,,,
2839,2423,,,,,,,,,,,,
2840,1944,,,,,,,,,,,,
2841,4300,,,,,,,,,,,,
2842,595,8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5.0
2843,3198,,,,,,,,,,,,
2844,4125,,,,,,,,,,,,
2845,919,8.4,0.62,0.12,1.8,0.07200000000000001,38.0,46.0,0.9950399999999999,3.38,0.89,11.8,6.0
2846,2168,,,,,,,,,,,,
2847,2595,,,,,,,,,,,,
2848,2834,,,,,,,,,,,,
2849,3250,,,,,,,,,,,,
2850,1315,7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6.0
2851,1804,,,,,,,,,,,,
2852,1376,8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5.0
2853,3893,,,,,,,,,,,,
2854,2498,,,,,,,,,,,,
2855,385,7.4,0.63,0.07,2.4,0.09,11.0,37.0,0.9979,3.43,0.76,9.7,6.0
2856,4255,,,,,,,,,,,,
2857,2416,,,,,,,,,,,,
2858,952,8.2,0.31,0.4,2.2,0.057999999999999996,6.0,10.0,0.99536,3.31,0.68,11.2,7.0
2859,3472,,,,,,,,,,,,
2860,3551,,,,,,,,,,,,
2861,2340,,,,,,,,,,,,
2862,2974,,,,,,,,,,,,
2863,680,13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5.0
2864,2541,,,,,,,,,,,,
2865,398,11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,6.0
2866,798,9.4,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6.0
2867,2080,,,,,,,,,,,,
2868,1048,9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6.0
2869,4536,,,,,,,,,,,,
2870,3715,,,,,,,,,,,,
2871,1886,,,,,,,,,,,,
2872,2575,,,,,,,,,,,,
2873,1110,8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6.0
2874,4126,,,,,,,,,,,,
2875,406,9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,6.0
2876,435,12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,5.0
2877,2011,,,,,,,,,,,,
2878,882,8.4,0.31,0.29,3.1,0.19399999999999998,14.0,26.0,0.99536,3.22,0.78,12.0,6.0
2879,4675,,,,,,,,,,,,
2880,4837,,,,,,,,,,,,
2881,1303,8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.9950100000000001,3.36,0.66,11.2,5.0
2882,1138,7.5,0.41,0.15,3.7,0.10400000000000001,29.0,94.0,0.9978600000000001,3.14,0.58,9.1,5.0
2883,189,7.9,0.49,0.32,1.9,0.08199999999999999,17.0,144.0,0.9968,3.2,0.55,9.5,5.0
2884,4036,,,,,,,,,,,,
2885,3505,,,,,,,,,,,,
2886,3060,,,,,,,,,,,,
2887,511,10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,6.0
2888,2996,,,,,,,,,,,,
2889,3359,,,,,,,,,,,,
2890,1488,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5.0
2891,4219,,,,,,,,,,,,
2892,640,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5.0
2893,2294,,,,,,,,,,,,
2894,3518,,,,,,,,,,,,
2895,747,8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5.0
2896,1440,7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.0
2897,1396,8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5.0
2898,3119,,,,,,,,,,,,
2899,1612,,,,,,,,,,,,
2900,3390,,,,,,,,,,,,
2901,2354,,,,,,,,,,,,
2902,4029,,,,,,,,,,,,
2903,3887,,,,,,,,,,,,
2904,3149,,,,,,,,,,,,
2905,522,8.2,0.39,0.49,2.3,0.099,47.0,133.0,0.9979,3.38,0.99,9.8,5.0
2906,2002,,,,,,,,,,,,
2907,1669,,,,,,,,,,,,
2908,3157,,,,,,,,,,,,
2909,1703,,,,,,,,,,,,
2910,1051,8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5.0
2911,3190,,,,,,,,,,,,
2912,4121,,,,,,,,,,,,
2913,1509,7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5.0
2914,4315,,,,,,,,,,,,
2915,3486,,,,,,,,,,,,
2916,1642,,,,,,,,,,,,
2917,4003,,,,,,,,,,,,
2918,726,8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6.0
2919,3817,,,,,,,,,,,,
2920,484,10.6,0.44,0.68,4.1,0.114,6.0,24.0,0.997,3.06,0.66,13.4,6.0
2921,2584,,,,,,,,,,,,
2922,3386,,,,,,,,,,,,
2923,256,9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5.0
2924,4743,,,,,,,,,,,,
2925,4137,,,,,,,,,,,,
2926,3981,,,,,,,,,,,,
2927,637,9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5.0
2928,4299,,,,,,,,,,,,
2929,684,9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5.0
2930,3614,,,,,,,,,,,,
2931,2644,,,,,,,,,,,,
2932,597,11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,6.0
2933,4307,,,,,,,,,,,,
2934,2863,,,,,,,,,,,,
2935,1023,8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.9950600000000001,3.27,0.55,12.3,6.0
2936,2534,,,,,,,,,,,,
2937,4433,,,,,,,,,,,,
2938,2068,,,,,,,,,,,,
2939,2388,,,,,,,,,,,,
2940,3487,,,,,,,,,,,,
2941,3160,,,,,,,,,,,,
2942,347,13.8,0.49,0.67,3.0,0.09300000000000001,6.0,15.0,0.9986,3.02,0.93,12.0,6.0
2943,2962,,,,,,,,,,,,
2944,3262,,,,,,,,,,,,
2945,4215,,,,,,,,,,,,
2946,2137,,,,,,,,,,,,
2947,167,7.3,0.55,0.03,1.6,0.07200000000000001,17.0,42.0,0.9956,3.37,0.48,9.0,4.0
2948,2838,,,,,,,,,,,,
2949,3355,,,,,,,,,,,,
2950,1747,,,,,,,,,,,,
2951,2931,,,,,,,,,,,,
2952,1427,7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5.0
2953,4421,,,,,,,,,,,,
2954,751,8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5.0
2955,3555,,,,,,,,,,,,
2956,4258,,,,,,,,,,,,
2957,3664,,,,,,,,,,,,
2958,2713,,,,,,,,,,,,
2959,274,7.5,0.65,0.18,7.0,0.08800000000000001,27.0,94.0,0.99915,3.38,0.77,9.4,5.0
2960,769,7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.9966799999999999,3.39,0.54,9.6,5.0
2961,2352,,,,,,,,,,,,
2962,646,7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5.0
2963,3422,,,,,,,,,,,,
2964,3365,,,,,,,,,,,,
2965,3801,,,,,,,,,,,,
2966,1961,,,,,,,,,,,,
2967,4095,,,,,,,,,,,,
2968,4010,,,,,,,,,,,,
2969,1124,6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.9955700000000001,3.62,0.62,11.5,4.0
2970,2483,,,,,,,,,,,,
2971,3897,,,,,,,,,,,,
2972,3692,,,,,,,,,,,,
2973,4415,,,,,,,,,,,,
2974,1964,,,,,,,,,,,,
2975,2633,,,,,,,,,,,,
2976,3537,,,,,,,,,,,,
2977,2832,,,,,,,,,,,,
2978,3362,,,,,,,,,,,,
2979,1354,7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.9956799999999999,3.35,0.52,10.0,5.0
2980,2004,,,,,,,,,,,,
2981,3735,,,,,,,,,,,,
2982,422,7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,5.0
2983,1346,6.1,0.59,0.01,2.1,0.055999999999999994,5.0,13.0,0.99472,3.52,0.56,11.4,5.0
2984,3296,,,,,,,,,,,,
2985,2147,,,,,,,,,,,,
2986,183,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5.0
2987,2316,,,,,,,,,,,,
2988,2578,,,,,,,,,,,,
2989,3447,,,,,,,,,,,,
2990,4739,,,,,,,,,,,,
2991,3347,,,,,,,,,,,,
2992,1410,6.6,0.96,0.0,1.8,0.08199999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,6.0
2993,4280,,,,,,,,,,,,
2994,4849,,,,,,,,,,,,
2995,1994,,,,,,,,,,,,
2996,2194,,,,,,,,,,,,
2997,3773,,,,,,,,,,,,
2998,1586,7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,6.0
2999,2857,,,,,,,,,,,,
3000,2612,,,,,,,,,,,,
3001,281,7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,7.0
3002,3570,,,,,,,,,,,,
3003,946,10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,7.0
3004,2655,,,,,,,,,,,,
3005,3839,,,,,,,,,,,,
3006,4285,,,,,,,,,,,,
3007,3116,,,,,,,,,,,,
3008,4465,,,,,,,,,,,,
3009,1474,9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5.0
3010,1400,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5.0
3011,989,9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6.0
3012,556,10.9,0.53,0.49,4.6,0.11800000000000001,10.0,17.0,1.0002,3.07,0.56,11.7,6.0
3013,1892,,,,,,,,,,,,
3014,826,7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7.0
3015,4846,,,,,,,,,,,,
3016,803,7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,6.0
3017,2980,,,,,,,,,,,,
3018,506,10.4,0.24,0.46,1.8,0.075,6.0,21.0,0.9976,3.25,1.02,10.8,7.0
3019,1459,7.9,0.2,0.35,1.7,0.054000000000000006,7.0,15.0,0.9945799999999999,3.32,0.8,11.9,7.0
3020,4452,,,,,,,,,,,,
3021,3753,,,,,,,,,,,,
3022,3665,,,,,,,,,,,,
3023,238,7.2,0.63,0.0,1.9,0.09699999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,6.0
3024,3035,,,,,,,,,,,,
3025,4087,,,,,,,,,,,,
3026,3033,,,,,,,,,,,,
3027,4509,,,,,,,,,,,,
3028,4427,,,,,,,,,,,,
3029,709,9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6.0
3030,2762,,,,,,,,,,,,
3031,3775,,,,,,,,,,,,
3032,494,6.5,0.39,0.23,8.3,0.051,28.0,91.0,0.9952,3.44,0.55,12.1,6.0
3033,1924,,,,,,,,,,,,
3034,2489,,,,,,,,,,,,
3035,4727,,,,,,,,,,,,
3036,437,11.1,0.45,0.73,3.2,0.066,6.0,22.0,0.9986,3.17,0.66,11.2,6.0
3037,1688,,,,,,,,,,,,
3038,3137,,,,,,,,,,,,
3039,3610,,,,,,,,,,,,
3040,2792,,,,,,,,,,,,
3041,1513,6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.9929399999999999,3.33,0.6,10.5,6.0
3042,1394,6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,5.0
3043,318,9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7.0
3044,1843,,,,,,,,,,,,
3045,4015,,,,,,,,,,,,
3046,366,12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7.0
3047,3838,,,,,,,,,,,,
3048,2380,,,,,,,,,,,,
3049,3430,,,,,,,,,,,,
3050,4206,,,,,,,,,,,,
3051,4357,,,,,,,,,,,,
3052,561,9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,5.0
3053,4326,,,,,,,,,,,,
3054,4732,,,,,,,,,,,,
3055,8,7.8,0.58,0.02,2.0,0.073,9.0,18.0,0.9968,3.36,0.57,9.5,7.0
3056,3428,,,,,,,,,,,,
3057,589,10.2,0.29,0.49,2.6,0.059000000000000004,5.0,13.0,0.9976,3.05,0.74,10.5,7.0
3058,1408,8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7.0
3059,3473,,,,,,,,,,,,
3060,440,12.6,0.31,0.72,2.2,0.07200000000000001,6.0,29.0,0.9987,2.88,0.82,9.8,8.0
3061,2959,,,,,,,,,,,,
3062,1570,6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,6.0
3063,2404,,,,,,,,,,,,
3064,779,7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5.0
3065,4735,,,,,,,,,,,,
3066,1632,,,,,,,,,,,,
3067,2109,,,,,,,,,,,,
3068,1834,,,,,,,,,,,,
3069,2065,,,,,,,,,,,,
3070,1468,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.9972799999999999,3.3,0.65,10.0,7.0
3071,3516,,,,,,,,,,,,
3072,2967,,,,,,,,,,,,
3073,2546,,,,,,,,,,,,
3074,2665,,,,,,,,,,,,
3075,3259,,,,,,,,,,,,
3076,3429,,,,,,,,,,,,
3077,2903,,,,,,,,,,,,
3078,88,9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,3.14,1.22,9.5,5.0
3079,2195,,,,,,,,,,,,
3080,1246,7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.9950200000000001,3.12,0.48,10.0,5.0
3081,320,9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7.0
3082,1472,7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6.0
3083,1589,6.6,0.725,0.2,7.8,0.073,29.0,79.0,0.9977,3.29,0.54,9.2,5.0
3084,1584,6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,7.0
3085,748,7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6.0
3086,4557,,,,,,,,,,,,
3087,3260,,,,,,,,,,,,
3088,1047,7.1,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5.0
3089,3560,,,,,,,,,,,,
3090,1855,,,,,,,,,,,,
3091,981,9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.9971200000000001,3.25,0.62,10.0,5.0
3092,858,11.7,0.28,0.47,1.7,0.054000000000000006,17.0,32.0,0.9968600000000001,3.15,0.67,10.6,7.0
3093,2623,,,,,,,,,,,,
3094,394,12.7,0.6,0.65,2.3,0.063,6.0,25.0,0.9997,3.03,0.57,9.9,5.0
3095,288,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7.0
3096,636,9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5.0
3097,3698,,,,,,,,,,,,
3098,2088,,,,,,,,,,,,
3099,2224,,,,,,,,,,,,
3100,1313,7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.9955799999999999,3.4,0.54,10.1,6.0
3101,4345,,,,,,,,,,,,
3102,1337,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,5.0
3103,659,7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4.0
3104,2499,,,,,,,,,,,,
3105,3626,,,,,,,,,,,,
3106,3766,,,,,,,,,,,,
3107,2833,,,,,,,,,,,,
3108,3184,,,,,,,,,,,,
3109,497,7.2,0.34,0.32,2.5,0.09,43.0,113.0,0.9966,3.32,0.79,11.1,5.0
3110,2877,,,,,,,,,,,,
3111,2725,,,,,,,,,,,,
3112,1323,9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7.0
3113,4241,,,,,,,,,,,,
3114,3417,,,,,,,,,,,,
3115,2742,,,,,,,,,,,,
3116,4634,,,,,,,,,,,,
3117,2001,,,,,,,,,,,,
3118,1151,6.1,0.58,0.23,2.5,0.044000000000000004,16.0,70.0,0.9935200000000001,3.46,0.65,12.5,6.0
3119,922,8.4,0.62,0.12,1.8,0.07200000000000001,38.0,46.0,0.9950399999999999,3.38,0.89,11.8,6.0
3120,3884,,,,,,,,,,,,
3121,818,7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.9963200000000001,3.29,0.45,9.4,5.0
3122,1456,6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6.0
3123,4800,,,,,,,,,,,,
3124,1428,7.8,0.64,0.0,1.9,0.07200000000000001,27.0,55.0,0.9962,3.31,0.63,11.0,5.0
3125,3965,,,,,,,,,,,,
3126,2215,,,,,,,,,,,,
3127,271,11.5,0.18,0.51,4.0,0.10400000000000001,4.0,23.0,0.9996,3.28,0.97,10.1,6.0
3128,2588,,,,,,,,,,,,
3129,525,10.4,0.64,0.24,2.8,0.105,29.0,53.0,0.9998,3.24,0.67,9.9,5.0
3130,3018,,,,,,,,,,,,
3131,1042,8.9,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,6.0
3132,225,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6.0
3133,3431,,,,,,,,,,,,
3134,3717,,,,,,,,,,,,
3135,3314,,,,,,,,,,,,
3136,2836,,,,,,,,,,,,
3137,1437,6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5.0
3138,3749,,,,,,,,,,,,
3139,155,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5.0
3140,3163,,,,,,,,,,,,
3141,2184,,,,,,,,,,,,
3142,2820,,,,,,,,,,,,
3143,1290,7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5.0
3144,1932,,,,,,,,,,,,
3145,2604,,,,,,,,,,,,
3146,1040,7.4,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,0.99756,3.58,0.67,10.2,5.0
3147,4425,,,,,,,,,,,,
3148,2656,,,,,,,,,,,,
3149,3535,,,,,,,,,,,,
3150,2594,,,,,,,,,,,,
3151,1121,6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.9935200000000001,3.44,0.55,12.3,6.0
3152,2233,,,,,,,,,,,,
3153,4795,,,,,,,,,,,,
3154,4843,,,,,,,,,,,,
3155,4625,,,,,,,,,,,,
3156,3572,,,,,,,,,,,,
3157,1744,,,,,,,,,,,,
3158,2059,,,,,,,,,,,,
3159,2083,,,,,,,,,,,,
3160,1624,,,,,,,,,,,,
3161,136,8.3,0.715,0.15,1.8,0.08900000000000001,10.0,52.0,0.9968,3.23,0.77,9.5,5.0
3162,3270,,,,,,,,,,,,
3163,2817,,,,,,,,,,,,
3164,2405,,,,,,,,,,,,
3165,3621,,,,,,,,,,,,
3166,2882,,,,,,,,,,,,
3167,3708,,,,,,,,,,,,
3168,2913,,,,,,,,,,,,
3169,2055,,,,,,,,,,,,
3170,4461,,,,,,,,,,,,
3171,273,8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5.0
3172,2323,,,,,,,,,,,,
3173,3546,,,,,,,,,,,,
3174,4191,,,,,,,,,,,,
3175,2027,,,,,,,,,,,,
3176,3043,,,,,,,,,,,,
3177,1793,,,,,,,,,,,,
3178,1879,,,,,,,,,,,,
3179,362,11.9,0.58,0.66,2.5,0.07200000000000001,6.0,37.0,0.9992,3.05,0.56,10.0,5.0
3180,2301,,,,,,,,,,,,
3181,1484,6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,4.0
3182,1562,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5.0
3183,1563,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5.0
3184,2389,,,,,,,,,,,,
3185,1329,7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6.0
3186,345,7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,5.0
3187,414,8.8,0.52,0.34,2.7,0.087,24.0,122.0,0.9982,3.26,0.61,9.5,5.0
3188,1412,8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6.0
3189,222,6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5.0
3190,4686,,,,,,,,,,,,
3191,2712,,,,,,,,,,,,
3192,490,9.3,0.775,0.27,2.8,0.078,24.0,56.0,0.9984,3.31,0.67,10.6,6.0
3193,2472,,,,,,,,,,,,
3194,3575,,,,,,,,,,,,
3195,4118,,,,,,,,,,,,
3196,1302,9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.9957600000000001,3.3,0.8,11.2,6.0
3197,885,8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,5.0
